review,sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
spend your time any other way even housework is better than this movie the jokes aren t funny the fun rhymes that are dr seus aren t there a very lousy way to waste an evening my kids 4 16 laughed a little at the beginning the younger ones got bored with it and left to play barbies and the older ones left to play ps2 and surf the net my wife left and did dishes so i finished it alone it was the worst kids movie i have seen if you want to watch a fun kids movie watch shrek 2 that movie is fun for kids and their parents avoid this movie it isn t funny isn t cute the cat s makeup is about the only good thing in it and you can see that on the disc label ,0,-0.04163509,0.3847594,-0.58342135,-0.65825045,0.66217476,0.38407716,1.1760908,1.0409757,0.2010412,-0.26018474,-0.18794733,-0.07997531,0.34840623,0.046732873,-0.5973437,-0.0895177,0.020440394,-0.20261526,-0.3139044,0.3529768,0.41808516,0.90553296,-0.2243975,-0.091756396,-0.1441461,1.2382507,-0.3823627,0.51094306,0.30327973,-0.9981971,-0.77784,-0.33960482,-0.38675085,-0.52785903,-0.28066763,-0.4664609,0.5438293,0.37305644,-0.11354868,0.07701128,0.39841953,-0.22881478,0.35404602,-0.9847008,0.8126174,0.17350104,0.15356652,-0.17173812,-0.6100671,1.1086209,-0.3361307,-0.17990674,0.28605458,-0.30228344,-0.8864836,0.07283862,0.9249013,-0.3490384,-0.36837673,-0.05714628,0.75117576,-1.4048802,-0.144283,-0.65513164,0.079265356,-0.10266793,0.8433812,0.25385407,-0.91891855,0.15387498,1.0623868,-0.59205526,0.46750748,0.22744179,-0.6173976,0.6226568,0.48314962,-0.72191155,-0.58067155,-1.1034,0.10168849,-0.16353968,-0.2011216,0.47385713,0.011915452,-0.24419451,0.4647164,-0.72335017,-0.45388526,0.056993324,0.416686,-0.73787606,-0.36166528,0.8940353,0.010583961,1.10443
i am a huge shirley temple fan when i saw this movie it made me appreciate what a talented child shirley actually was ashley rose orr made possibly the worst on screen shirley imagine an 11 year old playing shirley temple from the age of 5 that in itself is wrong but getting her to mimick shirley s voice and her singing is woeful the dancing was good i ll say that as previous users have said there was little dramatic scenes nothing to make the story interesting not even amelia earhart i would have liked to have seen more of the world wide phenomenon that shirley temple created there was too much focus on the wizard of oz when in reality shirley was just considered for dorothy the film portrays it as though it is the end of the world when she does not get the role shirley herself said that she is glad judy garland got to play her for me the star of the show was the lady who played gertrude temple otherwise stay away for great shirley temple films watch heidi poor little rich girl and little miss broadway ,0,0.095714755,0.042561732,-0.67073035,-0.5961273,0.46724364,0.26063237,1.193119,0.8140933,-0.20413788,-0.2320595,-0.39666528,0.26065776,0.0666042,-0.7169562,-0.5967105,-0.058339983,-0.25133827,-0.22732703,-0.6961284,0.32961997,0.40830156,0.62022597,0.06755499,-0.28447506,-0.18843523,1.2693565,-0.3131901,0.49358818,0.3022822,-1.3207271,-0.94980973,-0.39818305,-0.18578066,-0.388341,-0.1451233,-0.019404557,0.4895142,0.42217645,0.59303886,0.23548055,0.90690273,0.17045097,0.3783641,-1.0021368,0.85496587,0.22463594,-0.2777303,0.0050053373,-0.13672008,0.96130395,-0.016419163,-0.21869825,0.15587911,-0.24424681,-0.72026634,0.040326923,0.88478976,-0.17850423,-0.40006477,-0.10133093,0.22314924,-1.1945393,0.14684321,-0.8551675,0.37413126,-0.10868255,0.855003,-0.37424764,-0.7617384,0.40424326,0.6211194,-0.79127216,0.3074315,-0.08398688,-0.51689583,1.1456494,0.7934561,-0.56253093,-1.2475214,-1.061179,0.14702459,0.2913224,0.16515303,0.3456988,0.22585866,-0.31532314,0.60355884,-0.73134863,-0.44242802,0.18255566,0.49778506,-0.7896256,-0.8512265,0.9743657,0.8244249,0.91104376
am glad that i am not the only one to find this series very good this is the best series for young ladies i have so strange taste on comedies and i find so hard one to please my intelligence and i am so happy that their humor is exactly what i need love the gang of actors if anyone knows a series or just a movie similar to this one i say pretty please write back because i miss the series and kindly ask the writers and the producers to continue it even if the actors are now all grown up i guess have a nice morning day evening night because i do not know the exact time you will be reading this post ,1,0.006946471,0.10643481,-0.49116465,-0.86447954,0.9254825,0.079652436,0.93623954,0.9794057,-0.113164365,0.0033803254,-0.078352965,0.32915837,0.013777365,0.23817049,-0.6096802,-0.28610283,-0.18661608,-0.30898878,-0.8119088,0.60820353,0.10882414,0.9635045,-0.18132891,0.01732965,0.2544222,1.0897058,-0.2708707,0.8892378,0.27871403,-0.8872967,-0.4223813,-0.058897827,-0.82645524,-0.52885205,0.11114224,-0.5415882,0.6001894,0.30243412,-0.36163917,0.33885032,0.41181666,-0.39945763,0.12912357,-1.0080146,1.0294026,0.29432043,-0.04864589,-0.15057522,-1.0547459,1.4552314,-0.16398472,-0.45142063,0.3916411,0.14928065,-0.28234646,-0.45056647,0.98870814,0.055271287,-0.50968564,-0.28941327,0.6693856,-1.7871914,-0.112429306,-0.39299718,-0.12195348,-0.24889576,0.7987972,-0.13707289,-0.025865626,-0.08993844,0.42858076,-0.9047215,1.1491642,-0.49300635,-0.052081924,0.64455676,0.5789279,-1.1940854,-0.6331515,-0.7952234,0.0552604,0.089200005,-0.23501295,0.36158112,0.17280139,-0.5652128,0.49635988,0.001515676,-0.30618995,0.35993227,0.66623026,-0.4658898,-0.6851826,0.92199475,0.16190875,1.0231793
ok so maybe it s because i m from the north east of scotland and i talk just like the guys in this film but i found this great fun cheap fun to be sure but plenty of effort has gone into making the film look great and the actors certainly give it all i was actually quite effected when they died in particulare when the captain finally fell the script well it s a game of 2 halfs the opening half of the film is well written and sharp the last half hour is not so great with many questions left unanswered this will doubtless annoy others as it annoyed me but nevertheless good fun and a very smart first feature from sturton ,1,0.35022065,0.10979043,-0.31567165,-0.77627826,0.8568938,0.1880316,1.1754225,0.65698034,-0.23535855,0.060620647,-0.16193855,0.18314284,0.035012595,0.04183671,-0.72754216,-0.19789642,-0.05614718,-0.048245616,-0.50726134,0.5348258,0.03831815,0.57961565,-0.0841919,0.15411568,0.19337018,1.3432527,-0.399887,0.98110384,0.3230364,-0.679108,-0.6648586,-0.28054556,-0.5881609,-0.83348095,-0.03541998,-0.60100234,0.54047465,0.6436551,-0.31251055,0.4482549,0.44837293,-0.7413884,0.5197827,-1.0101464,1.1553832,0.32780483,-0.00422157,0.15764154,-0.3692571,1.2653277,-0.13269322,-0.44120118,0.24023393,0.17097412,-0.5096064,-0.40905106,0.982863,0.33530673,-0.74910253,-0.18498425,0.53299034,-1.6695578,-0.0678458,-0.50837255,0.05827257,-0.42467782,1.1505094,-0.11359221,-0.92728895,0.056017973,0.85352844,-0.9332662,0.49425235,-0.25631902,0.15674555,1.0839715,0.5878437,-1.0079682,-1.1195159,-1.037423,-0.038133707,-0.15188415,-0.07133219,0.37319526,-0.02115496,-0.58064073,0.27441895,-0.3679225,-0.27647245,0.0023799606,0.7688499,-1.0510656,-0.7484706,0.8953363,0.24518591,0.750213
the filmmakers neglected to connect the dots that is the sequence of events and choices that led from charlie wilson and the anti soviet mujaheddin to al qaeda and osama bin laden and eventually to 9 11 the filmmakers of course neglect to tell us the back story why were the soviets in afghanistan but that omission pales in comparison to their failure to reveal that support for islamicist extremists in afghanistan in the name of rabid anti communism ultimately strengthened the hand of anti western forces and was a big contributing factor to the mess that we find ourselves in today 9 11 terrorist networks a prolonged ground war in afghanistan etc because these consequences are not spelled out the movie leaves the viewer feeling sympathetic to mr wilson hey check out his latest projects on the internet instead of seeing him as an individual whose actions were contrary to the best interests of his country and the west as a whole ,0,0.28781387,0.41504318,-0.33326486,-0.39641598,0.6470743,0.35742918,0.7237294,1.0001171,-0.11432924,-0.53113455,-0.54077476,0.0731644,0.034105506,0.014954331,-0.784886,-0.24750388,-0.49145427,-0.0062183356,-0.6414456,-0.09255334,0.66531605,0.8172427,0.29786992,-0.505357,-0.23336037,0.7741141,0.1201954,0.21779796,0.19120382,-0.9644868,-0.59532166,-0.46109483,-0.5066806,-0.23192662,-0.42050523,-0.2534999,0.21256149,0.5682549,0.31911573,0.22368297,0.61279005,-0.29114538,0.38960248,-0.700896,1.1285708,-0.22532453,0.24814178,0.08370021,-0.44717547,0.78209203,-0.6216961,-0.14381473,0.40175578,-0.19863236,-1.0238038,0.6513821,0.8880064,-0.48555067,-1.0889666,-0.029365832,0.5633943,-1.012253,0.24440736,-0.67287415,0.65404606,-0.4739411,0.9300872,-0.5418871,-0.815821,0.20378087,0.82501155,-0.672767,0.5812941,0.20181422,-0.55415237,0.75037676,0.8832261,-0.27004388,-0.35556436,-1.0787817,0.68254006,-0.21773587,0.24530317,0.3852354,-0.001248095,-0.23496087,0.48014346,-0.8190797,-0.91242737,0.58950865,0.3286553,-1.3195622,-0.6574018,0.96419257,0.13469067,0.9595678
i never really started watching the show until it was canceled and started showing re runs i actually enjoyed it for the first to third season once i saw the fourth and fifth one i was beginning to get irate the first problem was that they did that irrelevant scenario of history repeating itself jr having a kid like his parents did the second had to be the one where they had everyone paired up with someone ex katie and franklin the third one was when they made jr even more idiotic than before which was beginning to be tedious and vexing to the point where i wanted to go into the t v and beat the stupidity out of him until he s unconscious the fourth one had to be that zealous dork that clarie claimed as a boyfriend the fifth one had to be katie she was beginning to be too good for herself and was treated her boyfriend franklin like the pushover he was the last but not least was noah gray cabey franklin franklin was just scary it was like watching a terrible combination of urkle and tj henderson only more annoying they seriously jumped the shark when came he to the show there was little to no realism to his character and the way he laughed was a sign of obvious force showing that noah can t act eveytime i saw that kid just made me want slap he silly however b f before frank this show was funny and very entertaining ,0,-0.035231795,-0.09272959,-0.6297296,-0.51103234,0.69335264,0.29377392,1.5791188,0.6927124,-0.5192178,-0.44639686,-0.4447423,0.18287738,-0.18573643,-0.44204623,-0.3624964,0.33080453,-0.3076499,-0.40848792,-0.8452709,0.45998076,0.14070624,0.8928901,-0.0374757,-0.020801134,-0.2180462,0.9078274,-0.350648,0.5597194,0.09052134,-0.850251,-0.98977095,-0.4528513,-0.16255492,-0.6180301,-0.30895412,-0.18792017,0.4503656,0.64798176,0.031299233,0.39080912,0.639104,-0.32785508,1.0177499,-0.7240002,1.2788842,0.25061232,0.22071913,0.044632725,-0.10924755,1.039715,-0.23780401,-0.26565996,0.24881165,-0.21378848,-0.2966655,-0.20007552,1.0341048,-0.015997259,-0.50702626,-0.09760932,0.2858209,-1.6734098,0.1949465,-0.123130076,-0.20659691,-0.38750258,0.962065,0.17187357,-0.4566625,0.3329248,0.8489819,-0.54609376,0.4702798,-0.44409811,-0.083613336,1.3117344,0.68986195,-0.44272056,-1.2870467,-0.91488403,-0.08426653,-0.1023053,0.055758744,0.19002335,0.15536249,-0.085978724,0.65437114,-0.93748945,-0.46601507,0.17453568,0.6967886,-0.61275667,-0.93734837,0.8445432,0.19502671,0.47722775
in its way mister foe originally and more appropriately titled hallam foe i can t see addressing its title character as mister is a tribute to good acting both jamie bell as hallam a physically attractive voyeur creep and sophia myles as kate his kinky partner in sex and fantasy romance are convincing the problem comes when you try to connect their roles to anything that happens in real life a young man who spies on the intimate details of people s lives the way hallam does would be deservedly beaten to a pulp and a woman in kate s situation would be repulsed and frightened she would probably call the police these things are not however what happens in the movie poor hallam s mother has died and his father married a woman with whom he s been having an affair hallam of course hates his stepmother and lets he know it she has sex with him kate s some kind of an employment person who places hallam in a dish washing job and plays sexual games she looks like his birth mother it all ends happily with hallam resolving his issues forty some years ago the play and brilliantly acted movie who s afraid of virginia woolf had a similarly optimistic ending with characters becoming wiser and better after tearing each other apart the trouble is it doesn t always work that way especially when nobody really cares in virginia woolf the ending s plausible because of the intensity of the emotional revelation in mister foe the emotional revelation never really happens ,0,0.12412883,0.38470972,-0.5467529,-0.5709802,0.48297086,0.27802643,0.923144,0.9921541,-0.18220724,-0.44179043,-0.20219652,0.10117979,-0.08708872,-0.22791605,-0.39902177,-0.06761343,-0.24568437,-0.16865376,-0.65372765,0.27687383,0.15840173,0.46751553,0.29733524,0.053119726,0.036533773,1.4150944,-0.27149823,0.4615684,0.28142262,-0.7465841,-0.7226148,-0.28228322,-0.07334853,-0.4715996,-0.50182086,-0.016721552,0.52683765,0.38708672,-0.046018597,-0.09786999,0.67522836,-0.2425028,0.39823103,-1.1149477,0.82819104,0.2798939,-0.0050820457,0.22968484,-0.8591814,0.8586076,-0.3327463,-0.24711584,0.37632546,-0.033480145,-0.5425126,0.5433837,1.2052326,-0.24846773,-0.6097151,-0.20757715,0.24874367,-1.433897,0.2763617,-0.5908611,0.24682383,-0.47682488,0.8033915,-0.5733416,-0.32189572,0.369815,0.4791156,-0.73956656,0.58801466,-0.07383357,-0.31914857,0.72110933,0.8364159,-0.5853081,-0.6088395,-1.3260127,0.31252623,0.19525553,0.013360611,0.3884938,-0.1276876,-0.34127292,0.33520222,-0.3185118,-0.6584372,0.55765575,0.43661496,-0.6912601,-0.5802153,1.1843606,0.054595586,0.70990187
 rant start i didn t want to believe them at first but i guess this is what people are talking about when they say south korean cinema has peaked and may even be going downhill after the surprisingly fun and moving monster movie gwoemul aka the host of 2006 which actually succeeded in making a sharp satire out of a b movie genre successive korean blockbusters have become more and more generic even though their budgets mainly spent on special effects have become more and more fantastic do south korean movie makers really want to squander all the audience and investor goodwill which their industry has built up since the 1999 break out film shiri swiri by making a whole series of big budget mediocre movies like mainland china did rant end the only reason i can fathom for making this movie is to dupe the investors into financing the most detailed and fluid digital animation of a korean east asian styled dragon i have seen to date for the final scenes now if they had introduced that dragon at the beginning and given it more personality and purpose like in the 1996 dragonheart the movie might have had a few more redeeming qualities other than having lots of digitally animated dragons remember dungeons dragons in 2000 hasn t anyone learnt that the trick is not how much special effects you use but how well you use it i hope there are more and better korean legends they can use because they have just killed a lot of international interest in korean dragon legends with the way they filmed this one in short i agree with all the negative reviews gone before and wonder how koreans felt about having their folk anthem arirang being played at the very end as a creature feature i would have given it at least 5 stars out of 10 if the special effects or action sequences had been worth it but i ve seen many video games with better camera work and scripting just less dragons ,0,0.19767816,0.48172247,-0.3994036,-0.43870583,0.6879673,0.43282276,1.1023202,0.8011361,0.058702387,-0.23183593,-0.24343814,0.5649811,0.13487518,0.03995132,-0.5562318,-0.050915297,0.016253658,-0.031232037,-0.60943633,0.38751295,0.57470506,0.6016801,-0.27034855,-0.17110503,-0.013957447,1.1784633,-0.06473454,0.4550292,0.28590137,-0.88752776,-0.7568399,-0.035882056,-0.16246653,-0.75427645,0.00886572,-0.2395703,0.41039237,0.55023116,-0.34147552,0.1662561,0.07517847,-0.6221325,-0.11869353,-0.79604656,0.9648685,0.098869465,0.24883,0.055270325,-0.70705456,0.6672617,-0.6056608,0.089366905,0.5086048,-0.29157314,-1.0045106,0.08382303,0.7640558,-0.2555508,-0.39951906,-0.059557784,0.509098,-1.2466221,0.38614562,-0.6454087,0.16699827,-0.2510206,0.6470636,-0.5758263,-0.5805424,0.07840826,0.7099645,-0.94176626,0.60072803,-0.19953395,-0.318159,0.61669785,0.7496345,-0.69555473,-0.65721697,-0.8004046,0.4192494,-0.11037591,0.051331963,0.6088025,-0.057170983,-0.29843113,0.3400821,-0.99884236,-0.5881937,0.76801914,0.5225611,-0.70662403,-0.50945693,0.9186282,0.07229166,0.5849044
just kidding seeking greener pastures in the form of hustling in new york city jon voight is young optimist cowboy almost forest gump like joe buck from texas it does not take long for the big apple to mercilessly swallow him and his ambitions whole and very soon joe is the target of both the coldness of new yorkers and cons from its street thugs given his pure heart he takes pity on one of these thugs ratso rizzo dustin hoffman and later moves in with him in his wreck of apartment and the two literally struggle to survive while midnight comedy is labeled as a drama it is best described as either a tragic comedy or a comedic tragedy in my opinion it is above all a beautiful film that is stylish in capturing the contemporary hippie vibe of the late 1960s with its mandatory dizzying warhol party cinematography and juxtaposing it with ultra urban new york city the film crams cowboy joe buck somewhere in between thereby emphasizing his out of place position we feel for his struggle to fit in but also to merely get enough money to feed ratso rizzo midnight cowboy brought tears to my eyes as it is also rich in substance and projects a lot of heart i imagine this film must have inspired both forest gump with its pure hearted and out of place lead character and to an extent the crocodile dundee films as it deals with almost the exact same kind of humour a contrast between country cowboys and slick new york cosmopolitans very compelling and sensationally creative film that i highly recommend 8 5 10,1,0.50002193,0.600305,-0.4080809,-0.5463705,0.8855865,0.2816145,0.6930437,0.9650275,-0.027286718,-0.30050984,-0.16623032,0.18185325,0.24273103,-0.1741629,-0.7413448,-0.19085315,-0.21090509,-0.03886964,-0.5076331,0.29772276,0.5120716,0.4324537,0.25848752,-0.17400712,-0.15963104,1.1464204,-0.24922636,0.549561,0.32695866,-0.68933177,-0.6210962,-0.3716841,-0.3372635,-0.4930923,-0.43818074,-0.27230522,0.5517868,0.40518364,-0.06008028,0.0046981676,0.5088695,-0.33298597,0.1323184,-1.239001,0.92120916,0.3405756,0.05344676,0.42711487,-0.86420226,0.7826848,-0.43793058,-0.18625212,0.30484837,-0.36824042,-0.8525161,0.36302286,1.2763159,-0.36243376,-0.79068244,-0.35433987,0.47500515,-1.1774023,0.35112268,-0.66879237,0.33563742,-0.42236537,1.0150117,-0.5784769,-0.75201684,0.28772798,0.835006,-0.6752054,0.6415175,-0.07519965,-0.29121888,0.82133037,0.7441433,-0.45730054,-0.7697675,-1.2430135,0.27216557,-0.035003856,-0.0076001408,0.6070621,0.23671739,-0.25974885,0.27041027,-0.61085737,-0.8602906,0.34385565,0.380073,-1.1608828,-0.59489787,1.0881081,0.22780629,0.7498719
star rating saturday night friday night friday morning sunday night monday morning ray ray winstone has a criminal past has had problems with alcohol and is now forming a drug habit that is making him paranoid and prone to domestic violence to his wife valerie kathy burke who tries to hold the family together but ends up coming off more like a doormat meanwhile her mother janet laila morse is aware of ray s son billy charlie creed miles and his escalating drug habit that is sending him off the rails the film follows these despairable characters as they tredge along with their lives it is said that the british seem to enjoy being miserable and that would include watching films that entertain them this way films like nil by mouth highlight this it s a tale of a broken family torn apart by crime poverty booze and drugs the kind jeremy kyle would lap up like a three course meal it is also essentially a tale of self destructive men three generations apart and each copying the other tearing a family apart and women trying to hold it together despite not being strong enough if you pick up a little of what it s about from the off set you can see it doesn t promise to be cheerful viewing from the start and it certainly doesn t disappoint in this it s true what everyone said about the performances and the lead stars winstone and burke do deliver some great acting we see winstone lose it with his wife beating her senseless after some more coke induced paranoia breaking down during a phone conversation with her and unleashing a typical arsenal of f and c words when she refuses to let him see his kid likewise in a private moment we see burke skillfully lose her composure on a staircase the full impact of the night before kicking in this is another of those films where there s no plot to follow as such just a real life feel of these hopeless lives carrying on from one day to the next it s been acclaimed by many including the baftas but it really was just too grim and bleak for me i have no right to criticize it for this knowing what i knew about it from the off set but sadly this is how i found it ,0,0.010059545,0.39897183,-0.55017614,-0.40954807,0.7698236,0.36785164,1.3051158,0.90509474,-0.24753559,-0.24652694,-0.23884608,0.1045992,-0.035182886,-0.0795295,-0.5501004,-0.17221491,-0.50026923,-0.20954336,-0.6241091,0.38043156,0.35207948,0.56498283,0.011909911,-0.088891774,-0.0064445115,1.1875905,-0.09057576,0.86759394,0.26731294,-0.5176342,-0.7940693,-0.020842524,-0.16859154,-0.59069467,-0.471794,-0.48055747,0.5625807,0.26844165,-0.31001675,0.15734917,0.73268485,-0.48277205,0.4532944,-1.0043095,0.90871763,0.38561302,0.16247745,0.16935232,-0.6961334,0.7913466,-0.37335405,-0.18825114,0.5059999,-0.1445173,-0.6154924,0.041677907,1.0468851,-0.36074924,-0.5399943,-0.1281566,0.54635197,-1.2593173,0.24403484,-0.55781484,0.041939665,-0.38227263,0.9959136,-0.2279259,-0.4441013,0.30655602,0.544841,-0.9011516,0.66627,-0.22845124,-0.28706604,0.8224471,0.6381986,-0.6135576,-0.8290913,-1.0995842,-0.034572065,-0.06881139,-0.1283512,0.45873886,0.11932264,-0.38287532,0.34315777,-0.5321326,-0.7414733,0.4246898,0.47867358,-0.83419156,-0.5141453,1.2176235,0.13107571,0.78733915
oh my god this is without a doubt the absolute cheesiest movie i have ever seen the acting is bad the story is weak the characters are weaker and the whole film just doesn t make sense couple this with mediocre directing really strange scenes such as the one where the kid reaches over the ravine and mysteriously falls in and thoroughly abysmal dialog look musta peed his pants and you get one complete failure not to mention the fact that the only thing mr atlas looks like he could defeat is a case of chocolate bars but this is part of the movie s charm sit down and watch it with a few of your friends for a good laugh i love this movie because it s just so bad ,0,-0.19889963,0.41629592,-0.3788167,-0.7562084,1.002377,0.02163128,0.9953606,0.9136403,0.12024901,-0.35590044,-0.08900125,0.08181317,0.05897065,0.13631202,-0.6580434,-0.01642743,-0.35386333,-0.17657167,-0.40401477,0.327342,0.33369407,0.7662871,-0.087213345,0.15698011,-0.09544365,1.3021799,-0.33494914,0.8686307,0.3419157,-0.7830637,-0.61006343,-0.21111187,-0.41118973,-0.5396161,-0.1482813,-0.32636723,0.22087823,0.2520773,-0.08552638,0.19901116,0.48963502,-0.5244313,0.47282305,-1.2309157,0.96102303,0.2172738,-0.31087744,0.124386854,-0.9474337,0.93125916,-0.3594214,-0.09217271,0.50555223,-0.06097469,-0.49603796,-0.042457193,1.3394908,0.056454528,-0.6461705,-0.23406897,0.7406775,-1.7086077,-0.09629548,-0.8039241,0.1466391,-0.4125609,1.1005801,-0.1975349,-0.5550896,0.2572925,0.72559845,-0.8119977,0.6614275,-0.13897753,-0.41798022,0.7653639,0.793715,-0.8646651,-0.6738346,-1.2103093,-0.09485839,0.07389667,0.023467902,0.45175514,0.057081174,-0.39896032,0.15654579,-0.49830565,-0.49357232,0.29474145,0.44621265,-0.76896286,-0.53879493,1.2192374,-0.05042527,1.0487185
nathan detroit runs illegal craps games for high rollers in nyc but the heat is on and he can t find a secure location he bets chronic gambler sky masterson that sky can t make a prim missionary sarah brown go out to dinner with him sky takes up the challenge but both men have some surprises in store this is one of those expensive fifties mgm musicals in splashy colour with big sets loud music larger than life roles and performances to match broadway photographed for the big screen if you like that sort of thing which i don t my main problem with these type of movies is simply the music i like all kinds of music from albinoni to zz top but broadway show tunes in swing time with never ending pah pah tah dah trumpet flourishes at the end of every fourth bar aren t my cup of tea this was written by the tag team of frank loesser mankiewicz jo swerling and abe burrows based on a couple of damon runyon stories and while the plot is quite affable the songs are weak blaine s two numbers for example are identical unnecessary don t advance the plot and grate on the ears and are also flagrantly misogynistic if that sort of thing bothers you there are only two memorable tunes luck be a lady sung by brando not sinatra as you might expect and sit down you re rockin the boat nicely performed by kaye but you have to sit through two hours to get to them the movie s trump card is a young brando giving a thoughtful laid back performance he also sings quite well and even dances a little and is evenly matched with the always interesting simmons the sequence where the two of them escape to havana for the night is a welcome respite from all the noise bustle and vowel murdering of noo yawk fans of musicals may dig this but in my view a musical has to do something more than just film the stage show ,0,0.27809483,0.40786922,-0.5653478,-0.56613505,0.61343294,0.33964264,0.94275194,0.93875194,0.028096322,-0.2057564,-0.22368528,0.07991705,0.30964604,-0.15143633,-0.7125713,-0.18495709,-0.28525835,-0.12330035,-0.62673897,0.2593714,0.4424324,0.6613315,0.19850561,-0.14095683,-0.18005913,1.1811304,-0.09033303,0.65182716,0.3188609,-0.88734835,-0.4413716,-0.26589057,-0.40519178,-0.41519016,-0.27728587,-0.242003,0.57536113,0.40512124,-0.15015376,0.12931415,0.43447244,-0.33084506,0.26929358,-1.298296,0.88497347,0.05830869,0.23217182,0.055208243,-0.8835728,0.80852216,-0.24066947,-0.15057467,0.33720237,-0.40430447,-0.968696,0.32891384,1.0125341,-0.29482797,-0.47006226,-0.20681833,0.6498164,-1.3030456,0.30535075,-0.8025809,0.39210296,-0.27964583,0.84433424,-0.6453679,-0.79607266,0.24563237,0.5786237,-0.7564604,0.6886237,0.03770696,-0.5013528,0.5708537,0.7864042,-0.6279639,-0.5325881,-1.2013705,0.3548044,0.120975174,0.053656653,0.4874227,0.26081356,-0.35345617,0.46933928,-0.8442581,-0.7008267,0.2978365,0.3916639,-0.84683686,-0.43615398,0.88541794,0.10381128,1.0197911
this mess starts off with a real tank running over a car intercut with images of a toy tank this is followed by a family driving home from a birthday party without saying anything the unexplained tank and the untalkative family take up i swear over 10 minutes of film finally the family sees a car after it has been in a wreck and decides to report it to the proper authorities only to find that the citizens of the town are all hiding in their houses and the cops are hiding in the police station interesting almost when the town folk come out due to the family s presence we learn that both the writer and editor are conspiring to substitute suspense with incomprehensible storytelling techniques in the hopes that the audience s inability to tell what s going on will somehow bring unease upon the audience and it works but not in the way they thought it would i was very uneasy with how bad this movie was but not scared at all the dialogue is composed of things that make little sense not in a fun david lynch sort of way but a sort of i walked in during the middle of a boring conversation sort of way over the course of the next hour we learn that the movie makers try to bore us into being afraid by showing tediously mundane scenes combined with the above mentioned what s going on type scenes the plot involves something along the lines of gentle looking old folks putting children into a trance through the power of satan and then bringing them to a party to play with toys and an even more sinister intention and it s up to a group of white men everybody s white in the movie to grab their guns and save the day and a tag a long eye candy woman who whines at the drop of a hat they look for the kidnapped children by looking in random places and yelling the kids names this is a great horror movie for any person who has never seen a horror movie because that person is frightened by the mere thought of satanism paganism wicca or even catholicism due to a lifetime diet of brainwashing from the trinity broadcast network this represents satanism as elderly folks in halloween costumes with candles while mingling at a party in front of an ankh replete with a priest spouting completely made up nonsense about satanists while calling them witches the message that anything that isn t protestantism can be all thrown into the same category for easy condemnation about 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo satanic gibberish corny enough to make a teen goth blush almost always in olde english and sometimes in latin that may or may not be made up words highlights include a guy laughing at the idea of little green men for a solid 3 minutes a family staring out of the windows of their car without talking for 10 minutes while listening to elevator muzak a priest studying satanism for 4 minutes with ooh so scary drawings of demons to scare the church lady crowd random shots of dolls random shots of children paint instead of blood at every chance film school level dream sequences introduces unimportant characters who do nothing before they exit sometimes they act as if the nothing that they re doing is a big deal the directing is sloppy at best an example of the directing includes a scene at the beginning where a man and woman are kissing and the man pulls away to look lovingly into her eyes and some dark red paint falls on her cheek looking up they see that it s not blood but droplets from a girl s snowcone snowcones are ice and colored flavored water and would not have produced droplets of the same texture as paint not to mention the fact that her snowcone was a bright reddish orange hackneyed writing certainly but made even worse by the bad directing it then cuts to an alternate shot of the man woman and girl and shows that she s standing about four feet away from them so the snowcone wouldn t have dripped on the woman even if she d held her snowcone out over the woman s face way to go editor of course the acting is blah the acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting the director s most offensive technique is to give the actors no motivation and then go out for lunch as the unblinking eye of the camera leers as the actors make fools of themselves and finally after all that we get to an ending that would ve been great had it been handled by competent people and not jerry falwell ,0,0.07513912,0.23949763,-0.46005186,-0.4579027,0.9168244,0.35870957,1.2175418,1.164661,-0.27730694,-0.41622564,-0.17066608,0.20426756,0.053586606,-0.0425953,-0.5632319,-0.15337898,-0.29667112,-0.075632975,-0.5531537,0.32023847,0.3939981,0.7796057,0.12761144,0.060809292,0.06466661,0.95030445,0.004272466,0.6911355,0.37509078,-0.74497366,-0.6432369,-0.14274514,-0.40658677,-0.44528866,-0.30965087,-0.40510932,0.39219537,0.5458607,-0.5808228,0.17115939,0.35031286,-0.8119411,0.29719445,-0.92084044,1.0865681,0.017974153,0.40692094,0.18505028,-1.0155946,0.9710942,-0.6460837,-0.13806601,0.5548716,-0.15935671,-0.72261906,0.34842768,1.1134185,-0.22964191,-0.68875873,-0.1210455,0.48382118,-0.99543,0.44134957,-0.67930305,0.17198105,-0.39968708,0.9307186,-0.42930397,-0.77312666,0.09081716,0.63155013,-1.0958134,0.6071352,-0.17966926,-0.5019019,0.8139543,0.86637914,-0.6144244,-0.56437904,-1.2282199,0.16187318,0.025541885,0.17869262,0.5109488,-0.19404972,-0.3336137,0.1828741,-0.7497115,-0.7077668,0.5460795,0.52498513,-1.1717714,-0.5444647,1.2904639,0.007371975,0.87372047
